UniProt_range,Length,Folding_temp,Cooperativity
A0A0K6GVI9_48_179,4,338.9072652299314,0.5714285714285714
A0A0S4XMF8_48_179,4,252.73337226219886,0.2857142857142857
A0A1V5UPE2_142_273,4,245.74229799814893,0.2857142857142857
A0A1V5UII2_540_671,4,289.4283347397538,0.5714285714285714
A0A1D2PHV9_7_138,4,293.64910823633596,0.7142857142857143
A0A1H1PM15_84_215,4,318.47616203957523,0.7142857142857143
A0A1V6BI21_38_169,4,241.73489310848873,0.2857142857142857
A0A1H5YRZ6_59_190,4,332.46356048934564,0.7142857142857143
A0A1H5YQR0_61_192,4,233.8950883920307,0.8571428571428571
W9H9G5_137_268,4,302.73133076021287,0.42857142857142855
A0A1H2NKL4_12_143,4,315.0689862247007,0.5714285714285714
A0A1V6D9Z2_20_151,4,264.60849038687303,0.2857142857142857
A0A231LP34_36_167,4,243.11736738360747,0.2857142857142857
A0A1V5HP64_41_172,4,241.1043120845194,0.2857142857142857
W9WTZ7_652_783,4,380.08133518228203,0.5714285714285714
A0A1X9YP97_34_165,4,312.83558728699273,0.5714285714285714
A0A1L9PAY6_670_801,4,306.53989937581827,0.8571428571428571
A0A1L9PTV5_1023_1154,4,264.8724669500006,0.7142857142857143
A0A1H5S8S0_451_582,4,268.2606555345022,0.5714285714285714
Q8L2Z6_52_183,4,308.3743770879353,0.2857142857142857
F4NUK2_53_184,4,199.38093943716888,0.42857142857142855
A0A1Y0VHP0_16_147,4,323.50388521839767,0.5714285714285714
A0A218KMC4_33_164,4,289.7791064052755,0.42857142857142855
A0A231T6Z5_308_439,4,247.24465834656516,0.14285714285714285
W2S8C8_169_300,4,303.79067518328037,0.5714285714285714
A0A175W2M5_647_778,4,284.9542181986607,0.42857142857142855
M1FTT1_224_355,4,274.770675515453,0.42857142857142855
A0A250KMU4_47_178,4,277.9260210373618,0.5714285714285714
A0A1D3K4A3_26_157,4,313.9503836308256,0.5714285714285714
T5A8I1_254_385,4,274.6061499325928,0.2857142857142857
G7XG32_667_798,4,272.67837869593546,0.2857142857142857
A0A286U3B2_44_175,4,259.5661842935823,0.2857142857142857
A0A1S8FIJ0_35_166,4,273.48915260839357,0.2857142857142857
A0A250KGK4_25_156,4,218.4074856801577,0.2857142857142857
A0A1J1JA33_26_157,4,306.9342984678072,0.2857142857142857
A0A1L9ALF7_11_142,4,269.84231314137503,0.42857142857142855
Q1H2I7_18_149,4,194.34290282775825,0.14285714285714285
A0A0F8VDQ4_99_230,4,279.69706267518035,0.2857142857142857
A0A1A5WZ66_43_174,4,357.38833574878777,0.7142857142857143
A0A173MBF7_24_155,4,291.57437547564035,0.7142857142857143
A0A0S4JWS6_23_154,4,321.69341232981185,0.5714285714285714
Q08SM7_37_168,4,327.2915885604528,0.7142857142857143
G3XRF2_9_140,4,221.55677082547072,0.42857142857142855
A0A099TEG1_7_138,4,279.2606180613467,0.2857142857142857
A0A177M285_17_148,4,256.3139024043953,0.2857142857142857
A0A0F5JV35_29_160,4,345.52766808108765,0.7142857142857143
A0A095SJ79_61_192,4,245.7984140694784,0.7142857142857143
A0A077FMN7_34_165,4,272.05826623134254,0.8571428571428571
A0A1E2ULK6_17_148,4,275.2112527098737,0.2857142857142857
A0A0L8V7U0_56_187,4,229.6515742872553,0.2857142857142857
R6XQA6_39_170,4,243.5269488460485,0.5714285714285714
J2L7Q0_67_198,4,237.3515371598554,0.14285714285714285
D5U4A1_13_144,4,286.42371213945313,0.42857142857142855
A0A0G3BQ72_49_180,4,328.65893138690114,0.7142857142857143
A0A1W1V8N6_43_174,4,326.83725540705836,0.42857142857142855
A0A179SJA5_47_178,4,331.35413866992735,0.5714285714285714
A0A1F9LW67_27_158,4,311.8967172513398,0.7142857142857143
A0A1H8RYD7_52_183,4,282.6297370799825,0.5714285714285714
A0A1I4RVX3_16_147,4,281.5049610952473,0.14285714285714285
A0A1U9L3N6_30_161,4,309.7422347278973,0.5714285714285714
A0A126T5S6_17_148,4,247.28558019695674,0.42857142857142855
Q13N37_45_176,4,266.6337705002656,0.42857142857142855
A0A126T3B8_15_146,4,267.3990538036009,0.2857142857142857
A0A0W7V981_682_813,4,287.3602679193561,0.42857142857142855
A0A0W7VWN9_5_136,4,300.46855780097326,0.2857142857142857
A0A0W7V8J1_353_484,4,351.53489390921163,0.7142857142857143
A0A0S9QSY1_50_181,4,327.67519131967845,0.7142857142857143
A0A1G8Z482_37_168,4,304.85142333544906,0.42857142857142855
A0A0W7V9F3_873_1004,4,384.6254746907948,0.8571428571428571
A0A0N1H536_233_364,4,284.33130885136615,0.42857142857142855
A0A1Y1YI98_359_490,4,275.76127633376024,0.5714285714285714
A0A1Y2AI57_667_798,4,305.8078891160352,0.5714285714285714
J3A1J5_68_199,4,249.3793603334992,0.2857142857142857
A0A1E5NWB8_9_140,4,286.18391391887013,0.7142857142857143
A0A1Y2FMK7_8_139,4,304.43136482097566,0.5714285714285714
A0A1E5NS87_25_156,4,266.6023318533231,0.5714285714285714
A0A1E5NIY6_13_144,4,289.2965784584229,0.7142857142857143
A0A1F9YNM1_38_169,4,290.684567930049,0.2857142857142857
A0A1E5NPR9_19_150,4,283.8472500850363,0.42857142857142855
M0BXC4_27_158,4,262.4556710421335,0.42857142857142855
N2JMH1_44_175,4,352.47978948991835,0.7142857142857143
A0A1E5NJ12_20_151,4,307.18111131392953,0.42857142857142855
A0A0Q5RSF1_218_349,4,277.06642573211684,0.42857142857142855
A0A1H7JFN7_27_158,4,339.6541947008788,0.5714285714285714
A0A252C8G4_48_179,4,327.4150351365506,0.7142857142857143
A0A1Q7HDF5_29_160,4,307.99881062606073,0.5714285714285714
A0A1D8URL6_41_172,4,313.4115007005418,0.5714285714285714
A0A0J6ES32_40_171,4,283.6750584589016,0.5714285714285714
A0A0C2HWE0_27_158,4,312.04689465147237,0.42857142857142855
A0A0W0SE42_268_399,4,206.5740891999746,0.2857142857142857
A0A0S7XY30_238_369,4,203.0341205207033,0.42857142857142855
F9ZXW8_16_147,4,279.90606805885886,0.2857142857142857
A0A0G2FPJ9_472_603,4,255.7082686979373,0.0
Q2GMU2_152_283,4,297.6991875298458,0.5714285714285714
Q4EAQ6_26_157,4,310.1710713334201,0.8571428571428571
A0A0C1Z1Q6_42_173,4,349.32168266425896,0.7142857142857143
A0A225ANM7_83_214,4,303.57880250108036,0.5714285714285714
A0A1Y3FXC1_48_179,4,325.1391081000678,0.5714285714285714
A0A225A828_863_994,4,291.4651983761237,0.7142857142857143
Q4EBI6_9_140,4,309.9535982267285,0.7142857142857143
A0A1G0MNK1_17_148,4,304.2417368632689,0.5714285714285714
A0A1G0XIV6_71_202,4,310.7385531225177,0.42857142857142855
A0A1M4XDG3_73_204,4,250.91794456928417,0.42857142857142855
A0A0G0HI96_71_202,4,245.48383648564567,0.5714285714285714
W0SDC3_88_219,4,276.67835500538564,0.14285714285714285
W0SFF0_14_145,4,246.20740810848955,0.5714285714285714
A0A0Q4X0K9_49_180,4,319.93505317010465,0.5714285714285714
A0A1F6PTU8_20_151,4,299.8319314064348,0.5714285714285714
A0A1M6D092_4_135,4,281.60958632213436,0.5714285714285714
A0A1V1WZD9_20_151,4,248.86516036827763,0.2857142857142857
A0A0K8KZI5_1248_1379,4,297.1560922405216,0.7142857142857143
A0A0D6T449_22_153,4,311.3883860896425,0.42857142857142855
A0A1F6PTM7_56_187,4,328.47735100415827,0.8571428571428571
A0A0M8P8N5_809_940,4,301.1701907549477,0.5714285714285714
H8MLW0_36_167,4,324.86091306176553,0.5714285714285714
A0A1G0MTP7_4_135,4,314.2038218754239,0.2857142857142857
A0A1Y1XM55_2_133,4,301.45227978680083,0.5714285714285714
A0A1I3W2V4_126_257,4,300.89747789337935,0.7142857142857143
A0A0B7N8X1_407_538,4,285.51320964927424,0.2857142857142857
A0A1Y1WQ80_2_133,4,288.4005044510453,0.2857142857142857
A0A1Y1WTL3_3_134,4,317.0374754812175,0.7142857142857143
A0A1Y1X848_3_134,4,323.28855966360385,0.5714285714285714
A0A0S8JE66_4_135,4,265.5985804048608,0.2857142857142857
A0A1Y1X1F1_8_139,4,256.232330454418,0.5714285714285714
C3AU04_37_168,4,227.83130648933044,0.2857142857142857
V6DHG7_136_267,4,260.34308713305165,0.14285714285714285
A0A0J1CJP7_50_181,4,353.46308250391746,0.7142857142857143
A0A192IQH2_11_142,4,295.46460124579284,0.42857142857142855
A0A0J6T3S5_47_178,4,323.9506340000241,0.5714285714285714
V6DIR9_161_292,4,265.0272187623111,0.2857142857142857
V6DF06_208_339,4,275.8369342021054,0.14285714285714285
A0A1G0LBF4_4_135,4,306.6303279627059,0.5714285714285714
V6DGZ0_154_285,4,278.3320751306228,0.42857142857142855
R7RX38_9_140,4,368.81232044387673,0.7142857142857143
F0QAK7_47_178,4,330.93483571056174,0.5714285714285714
A0A1Z9SLJ0_22_153,4,272.25425394485603,0.5714285714285714
R5G2A0_40_171,4,278.59785329109417,0.42857142857142855
A0A166J0M2_121_252,4,310.39172609141525,0.42857142857142855
A0A0S8HC23_3_134,4,248.51607399454903,0.2857142857142857
W9Q852_852_983,4,401.17825077072126,0.8571428571428571
W9Q184_704_835,4,267.9795108252873,0.5714285714285714
A9H314_11_142,4,303.8916132790817,0.5714285714285714
A0A0Q4X6H9_49_180,4,331.03000201515135,0.5714285714285714
A0A1R0GH50_23_154,4,313.10146567602413,0.5714285714285714
A0A0S8GJ88_5_136,4,281.73999107928904,0.42857142857142855
A0A1S1W654_10_141,4,293.5874929071727,0.5714285714285714
A0A1B8TWQ0_30_161,4,315.94351093259115,0.5714285714285714
A0A177AFL7_1_132,4,251.84946800094528,0.2857142857142857
A0A1S0VGZ3_408_539,4,284.5723040824888,0.2857142857142857
A0A158IR96_50_181,4,341.3613368529057,0.8571428571428571
A0A016QQ39_46_177,4,335.8884666428023,0.5714285714285714
S6BQS9_10_141,4,292.72309103247414,0.2857142857142857
W6YXZ9_224_355,4,281.7231444430505,0.5714285714285714
A0A0J0BUK4_111_242,4,284.29602710144854,0.2857142857142857
A0A0S2EJY1_38_169,4,348.1244814635598,0.7142857142857143
A0A1L6HTZ4_42_173,4,300.2090579198226,0.7142857142857143
A0A0A2JKG6_808_939,4,293.72809060727764,0.42857142857142855
A0A0A0F2X0_56_187,4,235.1364962915348,0.5714285714285714
A0A1A7QEF7_69_200,4,261.49234991305417,0.14285714285714285
A0A1B1U7B5_9_140,4,299.9672458757807,0.42857142857142855
A0A0D2WQC4_41_172,4,334.86476993046864,0.5714285714285714
B0U8S9_43_174,4,326.98613067264273,0.5714285714285714
W9H265_691_822,4,290.37842093400053,0.7142857142857143
A0A1Q9PG70_8_139,4,316.40040389739374,0.8571428571428571
A0A1F4P6Y8_33_164,4,255.68157189300584,0.5714285714285714
A0A1X7PW61_56_187,4,296.27760089343116,0.5714285714285714
A0A1G3HKE3_88_219,4,297.87855396952233,0.5714285714285714
I7H4L7_43_174,4,261.00522570894594,0.14285714285714285
A0A0D0CHL8_523_654,4,388.85591728563935,0.7142857142857143
E3GAV3_26_157,4,307.2687682167193,0.42857142857142855
A0A1Y3MP66_7_138,4,293.8059317530212,0.7142857142857143
A0A1Y3MNW0_3_134,4,274.44186398788867,0.5714285714285714
A0A1Y3NKI5_8_139,4,243.4670669773974,0.5714285714285714
A0A1H7FEB9_47_178,4,260.89315539880187,0.42857142857142855
A0A084RYF5_140_271,4,326.16223499251635,0.7142857142857143
D5WN46_53_184,4,238.00233554321971,0.42857142857142855
A0A1J5KG42_33_164,4,215.3378475934465,0.2857142857142857
A0A0J6FZX0_32_163,4,317.3742490330222,0.42857142857142855
A0A099UFZ7_7_138,4,291.05823470481175,0.42857142857142855
A0A1F3CXY8_50_181,4,273.49470882646784,0.0
A0A1X3RPB5_26_157,4,329.17664751816864,0.5714285714285714
A0A0A8FA91_36_167,4,213.87683778296744,0.2857142857142857
U7UPX7_26_157,4,275.0370409190546,0.7142857142857143
A0A124JTV8_52_183,4,264.52880192903064,0.42857142857142855
A0A1Y6BZY6_127_258,4,284.42446759909706,0.5714285714285714
A0A1E7QJF9_23_154,4,291.57001767995206,0.5714285714285714
A0A239IZ43_48_179,4,363.32536974373926,0.7142857142857143
A0A1L9WGZ6_947_1078,4,266.06080919392804,0.5714285714285714
A0A0F7K304_15_146,4,261.7524084386977,0.42857142857142855
A0A1Z9A707_122_253,4,268.50108773227157,0.42857142857142855
A0A0S9MSY8_44_175,4,275.4784787821152,0.2857142857142857
Q39ZB5_5_136,4,292.18593203679643,0.5714285714285714
Q02CU9_12_143,4,190.53222480432956,0.14285714285714285
A0A086TCJ7_688_819,4,260.44374748388594,0.5714285714285714
A0A1G0F4Q2_15_146,4,282.89240867242944,0.14285714285714285
A0A1Y1Q595_37_168,4,244.8860744880116,0.5714285714285714
A0A222P5Y7_268_399,4,198.23587217242053,0.42857142857142855
A0A1W6XHG8_45_176,4,294.20398050293386,0.2857142857142857
A0A0P6SC64_22_153,4,301.6051767487595,0.5714285714285714
B2WJV1_754_885,4,439.7642835066269,0.8571428571428571
K6DNL3_296_427,4,245.33562975625182,0.14285714285714285
Q746T3_5_136,4,296.9220682270402,0.5714285714285714
A0A1S1Y0D7_15_146,4,262.8793442054112,0.5714285714285714
A0A1Z8X1E4_23_154,4,279.7256867970983,0.14285714285714285
A0A229WF66_762_893,4,294.84680725471816,0.7142857142857143
A0A1H6Y0Q9_60_191,4,318.4005367981151,0.42857142857142855
A0A229WBW4_41_172,4,241.98027525254986,0.2857142857142857
A0A059JK19_335_466,4,291.35877921041686,0.2857142857142857
A0A1Y0GYF3_348_479,4,180.63742114979897,0.0
A0A1I7IMD4_46_177,4,285.46240441692174,0.42857142857142855
A0A1Y1VNK2_1082_1213,4,300.4530416547847,0.5714285714285714
A0A1Y1VGF6_7_138,4,239.90552573977848,0.2857142857142857
A0A1G2Z0V1_11_142,4,281.7631597708113,0.5714285714285714
A0A0F4ZEQ8_870_1001,4,202.44637323005588,0.14285714285714285
D0ZGF4_29_160,4,301.48474914704116,0.42857142857142855
A0A1S1U7K5_45_176,4,302.2840458958281,0.2857142857142857
A0A094FI15_131_262,4,282.7601754591322,0.5714285714285714
X0H0Y0_608_739,4,407.31071739978864,1.0
A0A1Q5ZU98_24_155,4,310.47364354038825,0.7142857142857143
A0A1F9WX28_36_167,4,306.39608151709274,1.0
A0A094EZB5_69_200,4,212.730966510034,0.2857142857142857
X0GPZ0_2_133,4,363.10831373116037,0.5714285714285714
A0A078M120_28_159,4,322.40772288237264,0.42857142857142855
A0A132DPM2_44_175,4,268.6399621027085,0.7142857142857143
A0A0G0GQ99_36_167,4,276.6905179291236,0.2857142857142857
A0A0H4WW91_36_167,4,311.16317500182214,0.7142857142857143
A0A086MHU4_45_176,4,355.08345547959084,0.5714285714285714
A0A1M3TWN3_469_600,4,244.93542010721268,0.5714285714285714
B3CLI8_29_160,4,313.5668505395216,0.42857142857142855
A0A078LW38_44_175,4,353.33734283665916,0.7142857142857143
A0A1Z9KY68_37_168,4,291.4991854764287,0.5714285714285714
A0A060PYI7_36_167,4,289.36364610252997,0.5714285714285714
Q2G4D5_59_190,4,268.1861051162105,0.42857142857142855
A0A060PXW7_24_155,4,266.05535851006067,0.2857142857142857
A4CH86_34_165,4,248.33205109942585,0.2857142857142857
A0A160JDQ5_56_187,4,314.8349071334389,0.5714285714285714
A0A158FRP3_45_176,4,354.8835681625679,0.7142857142857143
A0A165WKR2_43_174,4,329.7191694368327,0.42857142857142855
A0A0G8BAJ3_27_158,4,325.3800153039265,0.42857142857142855
A0A060PXG5_68_199,4,282.4892636411939,0.2857142857142857
H7EQW8_43_174,4,321.5755740530409,0.7142857142857143
A0A0C2MTT8_44_175,4,357.5509511163138,0.5714285714285714
A0A1S2GXB6_218_349,4,288.0562794088424,0.5714285714285714
A0A1F9AYQ7_4_135,4,302.64431120243273,0.2857142857142857
A0A0F2R7P9_55_186,4,281.1927115230308,0.5714285714285714
M2VMK2_44_175,4,332.81684056919084,0.5714285714285714
A0A099U3G9_10_141,4,286.2034220393482,0.5714285714285714
A0A1L7WA78_346_477,4,294.2465219832137,0.42857142857142855
A0A139A0M9_27_158,4,252.02903698295398,0.14285714285714285
A0A199RN42_35_166,4,312.27991762455963,0.42857142857142855
A0A1G0NHK0_25_156,4,268.6383831736728,0.5714285714285714
A0A1I3T1B3_44_175,4,331.1640827172577,0.7142857142857143
A0A1I1TIE7_43_174,4,260.7057009520022,0.14285714285714285
A0A1J5G3J2_26_157,4,316.5185845095772,0.2857142857142857
A0A070A3Q0_9_140,4,325.99265241299844,0.7142857142857143
A0A0Q6SW81_50_181,4,363.52198874382543,0.7142857142857143
A0A0F4Z2P4_367_498,4,295.3724966757697,0.42857142857142855
A0A1W5D253_6_137,4,429.46426304780863,0.8571428571428571
A0A1W5D8G1_445_576,4,397.1512990850052,0.7142857142857143
A0A1W5D4I4_9_140,4,475.73161972455705,1.0
A0A229YMT9_591_722,4,266.19891353665355,0.5714285714285714
A0A1W5D1H4_29_160,4,421.94947972369545,1.0
A0A1W5CW92_9_140,4,441.07135248304,1.0
A0A1W5D5G3_18_149,4,457.47222659309836,1.0
A0A229X3F9_551_682,4,266.1921885471484,0.5714285714285714
A0A1W5D3Y7_9_140,4,436.5914719040591,0.8571428571428571
A6VBZ9_28_159,4,312.5635342638128,0.5714285714285714
A0A0P9QUJ5_13_144,4,333.66920566612947,0.5714285714285714
A0A094DKQ8_901_1032,4,212.719063307341,0.2857142857142857
R4KK46_17_148,4,278.96233696557283,0.42857142857142855
A0A202DGV9_46_177,4,300.08174239756056,0.7142857142857143
A0A1Z8WIL3_78_209,4,292.04396819177964,0.5714285714285714
A0A1F9KUL5_65_196,4,285.0753626773835,0.5714285714285714
A0A0N8UHV8_29_160,4,191.70271762331168,0.2857142857142857
A0A1G3Q7T7_86_217,4,280.0593622979132,0.5714285714285714
A0A0G4NX66_804_935,4,307.0081383434378,0.7142857142857143
A0A0D9NRF1_109_240,4,277.03987442090784,0.14285714285714285
T0SN36_33_164,4,235.1465494509811,0.42857142857142855
A0A1F5L1I2_687_818,4,415.8250033987157,1.0
A0A1G7MLJ7_30_161,4,345.20213310236875,0.7142857142857143
A0A0F2L0X6_56_187,4,311.99537850279245,0.5714285714285714
G8B027_48_179,4,327.4789404120796,0.7142857142857143
G6XFX9_6_137,4,328.3190328000024,0.7142857142857143
A0A0D6MKZ6_8_139,4,318.79178706433095,0.7142857142857143
A0A1H2J2D2_42_173,4,341.15504018971814,0.7142857142857143
A0A1M5M554_34_165,4,330.7631390967501,0.7142857142857143
A0A1Q2H3P5_39_170,4,235.8317931823066,0.2857142857142857
A0A1E5JWV8_373_504,4,228.37437054449921,0.5714285714285714
D8IBB5_26_157,4,260.53759318781465,0.42857142857142855
A0A1N7PWY6_65_196,4,291.23757315174186,0.5714285714285714
A0A1G3H064_76_207,4,286.73180880368216,0.5714285714285714
A0A1N7S9J5_45_176,4,243.88608040330124,0.5714285714285714
A0A1B8DLK6_203_334,4,246.36201677255102,0.42857142857142855
A0A1F7FYZ8_97_228,4,262.9665482614435,0.7142857142857143
A0A1G6P5S6_47_178,4,257.9993416906026,0.42857142857142855
M9WNT0_29_160,4,317.3337377399672,0.5714285714285714
A0A1G7YXC9_381_512,4,237.56456483887328,0.42857142857142855
M9WPM1_53_184,4,282.28386194075136,0.5714285714285714
M9WWU3_36_167,4,305.1013753417969,0.5714285714285714
A0A1J1JZF5_26_157,4,308.343224738012,0.42857142857142855
A0A0J0YBB8_53_184,4,357.74676285824137,0.8571428571428571
A0A072NBN0_44_175,4,330.95662139933114,0.5714285714285714
A0A0T8LFM1_43_174,4,301.7405004428776,0.7142857142857143
A0A0J6RFC5_47_178,4,334.6812174143732,0.7142857142857143
D3NSD6_108_239,4,310.86456192668504,0.5714285714285714
A0A221IQ15_39_170,4,223.5551129023886,0.2857142857142857
A0A0M2KEV3_26_157,4,314.33152237930705,0.2857142857142857
A0A0D2IU87_941_1072,4,229.11756964943825,0.42857142857142855
A0A0L0N0J4_70_201,4,280.4832220607753,0.5714285714285714
A0A1Q5PE51_34_165,4,339.635633810731,0.5714285714285714
A0A1G1FPE0_33_164,4,254.8053533009249,0.2857142857142857
A0A010QSB0_790_921,4,275.85939896505573,0.5714285714285714
F9GDP8_5_136,4,263.487962279506,0.42857142857142855
A0A0L0N2U5_608_739,4,318.02264016054335,0.42857142857142855
A0A1W9JUP2_17_148,4,255.28163050910655,0.42857142857142855
A0A094AK28_1093_1224,4,300.8033313548988,0.7142857142857143
A0A1F9PJH1_4_135,4,311.96796873473727,0.5714285714285714
A0A1F9AN88_10_141,4,302.6778852471522,0.5714285714285714
A0A1X1QJA0_22_153,4,255.1311399880853,0.2857142857142857
A0A178BM92_368_499,4,250.2135715936614,0.2857142857142857
A0A1X1QJ81_22_153,4,272.5464044992933,0.42857142857142855
B1J743_46_177,4,316.9052963973183,0.5714285714285714
A0A1F9AMZ0_15_146,4,291.5711138078925,0.42857142857142855
A0A1B8D8P8_113_244,4,264.14535322286184,0.5714285714285714
Q5WUW9_409_540,4,286.7630276431985,0.42857142857142855
A0A1H6R2V1_61_192,4,267.1199335393259,0.5714285714285714
G7ZFH5_64_195,4,249.63672568176472,0.14285714285714285
A0A150V2J6_795_926,4,407.8771616310751,0.8571428571428571
G2D9G5_23_154,4,278.87406076828,0.5714285714285714
A0A1T5KS81_43_174,4,298.0770659537096,0.5714285714285714
A0A068S9G7_611_742,4,311.0914606000549,0.2857142857142857
A0A0C9MLT7_448_579,4,294.6460726652695,0.42857142857142855
A0A1G3HPD3_14_145,4,247.9610243425013,0.2857142857142857
A0A1G0ZR22_168_299,4,306.235079907932,0.7142857142857143
A0A0S8DUY0_12_143,4,278.27977659762956,0.42857142857142855
A0A1L3JFV3_30_161,4,306.3856682154536,0.7142857142857143
T0STZ7_33_164,4,211.42590453145127,0.2857142857142857
A0A1G8A1B8_30_161,4,340.6664082774265,0.5714285714285714
A0A1C7N5A8_403_534,4,318.52795316597474,0.42857142857142855
A0A1J1LGC5_26_157,4,315.05003189351964,0.2857142857142857
A0A0W1L0C0_26_157,4,184.91664214684502,0.2857142857142857
A0A1W9SZR5_71_202,4,267.10602139863664,0.7142857142857143
G2I0M2_16_147,4,311.07714988922413,0.5714285714285714
A0A1Z8Q9T7_129_260,4,275.08111503800166,0.42857142857142855
B0YBM0_790_921,4,294.8625193124873,0.7142857142857143
A0A0W0T3G2_396_527,4,274.0471343016552,0.42857142857142855
L0A296_47_178,4,331.1180957743321,0.7142857142857143
A0A1C1VPA2_26_157,4,310.41479938377825,0.5714285714285714
A0A1Y2R2L3_48_179,4,245.18029246122543,0.42857142857142855
B0YE07_843_974,4,412.94000443376717,1.0
B0XX22_84_215,4,241.9739865847184,0.2857142857142857
A0A1J9QD41_78_209,4,268.6807002029396,0.5714285714285714
V7FPE1_45_176,4,269.89174900887485,0.14285714285714285
A0A099TVA3_7_138,4,288.80093467631787,0.2857142857142857
A0A1I2TZN3_44_175,4,329.263280277274,0.7142857142857143
A0A0D2B6T8_325_456,4,273.38386440568297,0.42857142857142855
A0A167XKW9_1_132,4,413.02292395254614,0.7142857142857143
A0A1N6D3W6_19_150,4,261.2454673911666,0.2857142857142857
A0A0D2C280_852_983,4,351.2071274495531,0.7142857142857143
K9RQU6_36_167,4,297.8714918043006,0.5714285714285714
A0A0D2BXY8_1046_1177,4,291.90476218464283,0.5714285714285714
A0A1A7BWM3_44_175,4,312.4677537503352,0.2857142857142857
A0A0D2CLV7_907_1038,4,351.1940384489984,0.7142857142857143
A0A099TJ18_45_176,4,258.9351413729945,0.2857142857142857
A0A0B5B695_5_136,4,297.16630160938536,0.7142857142857143
A0A0Q7PU61_67_198,4,251.46740016903163,0.2857142857142857
A0A0A1GB68_44_175,4,339.2710798956391,0.7142857142857143
A0A0A1GKM2_30_161,4,318.704289457852,0.42857142857142855
A0A0W1KQN4_31_162,4,217.213101406764,0.2857142857142857
M2STA0_582_713,4,302.3572105517765,0.42857142857142855
A0A0P9GDR5_31_162,4,220.72463850473287,0.2857142857142857
E8WL59_17_148,4,313.25197736486723,0.2857142857142857
S0ELN3_644_775,4,229.56919545294804,0.2857142857142857
A0A1W9NCK0_15_146,4,286.82303070569805,0.14285714285714285
A0A0F4T5J2_24_155,4,319.4625165348732,0.5714285714285714
C6CMS1_44_175,4,311.14420081149916,0.5714285714285714
A0A1I2NDZ8_34_165,4,347.5484062970626,0.5714285714285714
A5GD06_5_136,4,280.5083368320733,0.5714285714285714
A0A1X2IWQ9_256_387,4,307.389637176429,0.5714285714285714
A0A1T4T6J3_10_141,4,348.35543829618376,0.7142857142857143
A0A0M7LWQ1_30_161,4,301.27832877765184,0.5714285714285714
A0A1Q3P4I0_49_180,4,297.812850471784,0.42857142857142855
A0A1A9NM42_19_150,4,249.77327878028848,0.2857142857142857
A0A222TXT9_32_163,4,286.33512104614016,0.42857142857142855
A1D8S2_690_821,4,293.47130910013215,0.5714285714285714
G2FGR0_187_318,4,277.49442366589614,0.2857142857142857
U3HAC5_23_154,4,295.14610999347417,0.42857142857142855
B9M3Y6_5_136,4,281.2996305880542,0.5714285714285714
A0A1Q4RZT2_23_154,4,284.16890469976954,0.5714285714285714
I4YY53_43_174,4,332.38285253372607,0.5714285714285714
M7SFH2_539_670,4,380.09517972149325,0.7142857142857143
A1DJE1_41_172,4,255.58195357623882,0.42857142857142855
A0A212UA99_34_165,4,333.03506102281614,0.5714285714285714
A0A0B9A056_59_190,4,275.5478470840511,0.42857142857142855
A0A0S7DMV7_42_173,4,251.14912743805024,0.42857142857142855
C0R0A3_13_144,4,296.56684334817373,0.42857142857142855
A0A1H7EW64_53_184,4,264.68458795270544,0.42857142857142855
R5Y0B9_55_186,4,294.24595202392686,0.42857142857142855
A0A1V2R350_27_158,4,315.63525498806183,0.5714285714285714
A0A1I4TN50_30_161,4,348.3245422810923,0.7142857142857143
A0A1Y6CVN4_26_157,4,317.57626972078145,0.42857142857142855
L7J687_609_740,4,192.84635117769088,0.2857142857142857
A0A158EAB7_50_181,4,345.4972732281938,0.8571428571428571
A0A0Q9YH24_5_136,4,232.81280821316898,0.7142857142857143
A0A1F6QFX5_464_595,4,269.77236758171097,0.2857142857142857
A0A0S7ZJK2_3_134,4,270.39637236849757,0.42857142857142855
A0A0S7ZQB2_17_148,4,305.22217980160417,0.42857142857142855
B0TMZ4_20_151,4,210.2600701746531,0.2857142857142857
A0A1S1PPC3_32_163,4,290.3301685464603,0.5714285714285714
A0A0S8DU62_3_134,4,325.4253354556254,0.5714285714285714
A0A1Z9A0V7_89_220,4,242.20615686976916,0.2857142857142857
U5QEI1_164_295,4,317.56284932430293,0.5714285714285714
J7Q4X5_15_146,4,259.13581516626783,0.42857142857142855
A0A1B8GCB4_842_973,4,282.4294172143991,0.5714285714285714
M7XX25_44_175,4,330.3696149965747,0.7142857142857143
A0A0B0HQC6_4_135,4,294.8105510608674,0.5714285714285714
A0A1B8U285_30_161,4,293.55906223454895,0.5714285714285714
A0A240UM16_45_176,4,341.0278587855271,0.7142857142857143
A0A0A2VVW5_204_335,4,372.7748151802648,0.5714285714285714
A0A1Y6LP12_121_252,4,276.48459032488813,0.42857142857142855
E4TLH1_36_167,4,236.6877241557967,0.42857142857142855
A0A1F2ZS41_276_407,4,246.43237280543624,0.7142857142857143
A0A1E4WYV2_38_169,4,192.03216859837897,0.14285714285714285
A0A1V6NE17_900_1031,4,329.34412096850645,0.42857142857142855
Q4K5Q8_30_161,4,325.7604855687935,0.5714285714285714
A0A0S8HXM7_20_151,4,280.22436402611993,0.42857142857142855
A0A094IQN2_5_136,4,385.3948657639911,0.7142857142857143
A0A094A0X7_336_467,4,295.07052019535195,0.7142857142857143
A0A1Q3KFV2_53_184,4,290.33294323170526,0.42857142857142855
